area_code,都道府県,time_code,時間軸(年),都道府県_value,全国_value,cat01_code,10大費目,差分(都道府県-全国)
10000,群馬県,2016000000,2016年,99.1,100,00020,食料,-0.9000000000000057
10000,群馬県,2016000000,2016年,87.5,100,00030,住居,-12.5
10000,群馬県,2016000000,2016年,91.2,100,00040,光熱・水道,-8.799999999999997
10000,群馬県,2016000000,2016年,96.9,100,00050,家具・家事用品,-3.0999999999999943
10000,群馬県,2016000000,2016年,98.2,100,00060,被服及び履物,-1.7999999999999972
10000,群馬県,2016000000,2016年,100.0,100,00070,保健医療,0.0
10000,群馬県,2016000000,2016年,97.1,100,00080,交通・通信,-2.9000000000000057
10000,群馬県,2016000000,2016年,79.9,100,00090,教育,-20.099999999999994
10000,群馬県,2016000000,2016年,95.5,100,00100,教養娯楽,-4.5
10000,群馬県,2016000000,2016年,98.9,100,00110,諸雑費,-1.0999999999999943
10000,群馬県,2016000000,2016年,96.7,100,00120,(参考)家賃を除く総合,-3.299999999999997
10000,群馬県,2017000000,2017年,96.2,100,00010,総合,-3.799999999999997
10000,群馬県,2017000000,2017年,99.6,100,00020,食料,-0.4000000000000057
10000,群馬県,2017000000,2017年,85.5,100,00030,住居,-14.5
10000,群馬県,2017000000,2017年,91.0,100,00040,光熱・水道,-9.0
10000,群馬県,2017000000,2017年,96.2,100,00050,家具・家事用品,-3.799999999999997
10000,群馬県,2017000000,2017年,100.5,100,00060,被服及び履物,0.5
10000,群馬県,2017000000,2017年,101.1,100,00070,保健医療,1.0999999999999943
10000,群馬県,2017000000,2017年,97.1,100,00080,交通・通信,-2.9000000000000057
10000,群馬県,2017000000,2017年,84.2,100,00090,教育,-15.799999999999997
10000,群馬県,2017000000,2017年,95.0,100,00100,教養娯楽,-5.0
10000,群馬県,2017000000,2017年,98.9,100,00110,諸雑費,-1.0999999999999943
10000,群馬県,2017000000,2017年,96.9,100,00120,(参考)家賃を除く総合,-3.0999999999999943
10000,群馬県,2018000000,2018年,96.3,100,00010,総合,-3.700000000000003
10000,群馬県,2018000000,2018年,99.1,100,00020,食料,-0.9000000000000057
10000,群馬県,2018000000,2018年,85.7,100,00030,住居,-14.299999999999997
10000,群馬県,2018000000,2018年,91.3,100,00040,光熱・水道,-8.700000000000003
10000,群馬県,2018000000,2018年,95.8,100,00050,家具・家事用品,-4.200000000000003
10000,群馬県,2018000000,2018年,101.8,100,00060,被服及び履物,1.7999999999999972
10000,群馬県,2018000000,2018年,100.9,100,00070,保健医療,0.9000000000000057
10000,群馬県,2018000000,2018年,97.5,100,00080,交通・通信,-2.5
10000,群馬県,2018000000,2018年,84.5,100,00090,教育,-15.5
10000,群馬県,2018000000,2018年,95.9,100,00100,教養娯楽,-4.099999999999994
10000,群馬県,2018000000,2018年,98.6,100,00110,諸雑費,-1.4000000000000057
10000,群馬県,2018000000,2018年,97.0,100,00120,(参考)家賃を除く総合,-3.0
10000,群馬県,2019000000,2019年,96.6,100,00010,総合,-3.4000000000000057
10000,群馬県,2019000000,2019年,98.9,100,00020,食料,-1.0999999999999943
10000,群馬県,2019000000,2019年,85.2,100,00030,住居,-14.799999999999997
10000,群馬県,2019000000,2019年,91.5,100,00040,光熱・水道,-8.5
10000,群馬県,2019000000,2019年,97.4,100,00050,家具・家事用品,-2.5999999999999943
10000,群馬県,2019000000,2019年,103.1,100,00060,被服及び履物,3.0999999999999943
10000,群馬県,2019000000,2019年,100.8,100,00070,保健医療,0.7999999999999972
10000,群馬県,2019000000,2019年,97.9,100,00080,交通・通信,-2.0999999999999943
10000,群馬県,2019000000,2019年,85.4,100,00090,教育,-14.599999999999994
10000,群馬県,2019000000,2019年,96.7,100,00100,教養娯楽,-3.299999999999997
10000,群馬県,2019000000,2019年,98.2,100,00110,諸雑費,-1.7999999999999972
10000,群馬県,2019000000,2019年,97.2,100,00120,(参考)家賃を除く総合,-2.799999999999997
10000,群馬県,2020000000,2020年,96.7,100,00010,総合,-3.299999999999997
10000,群馬県,2020000000,2020年,96.8,100,00020,食料,-3.200000000000003
10000,群馬県,2020000000,2020年,89.0,100,00030,住居,-11.0
10000,群馬県,2020000000,2020年,101.4,100,00040,光熱・水道,1.4000000000000057
10000,群馬県,2020000000,2020年,97.8,100,00050,家具・家事用品,-2.200000000000003
10000,群馬県,2020000000,2020年,101.1,100,00060,被服及び履物,1.0999999999999943
10000,群馬県,2020000000,2020年,99.5,100,00070,保健医療,-0.5
10000,群馬県,2020000000,2020年,97.8,100,00080,交通・通信,-2.200000000000003
10000,群馬県,2020000000,2020年,82.2,100,00090,教育,-17.799999999999997
10000,群馬県,2020000000,2020年,97.4,100,00100,教養娯楽,-2.5999999999999943
10000,群馬県,2020000000,2020年,97.0,100,00110,諸雑費,-3.0
10000,群馬県,2020000000,2020年,97.3,100,00120,(参考)家賃を除く総合,-2.700000000000003
10000,群馬県,2021000000,2021年,96.6,100,00010,総合,-3.4000000000000057
10000,群馬県,2021000000,2021年,97.2,100,00020,食料,-2.799999999999997
10000,群馬県,2021000000,2021年,90.2,100,00030,住居,-9.799999999999997
10000,群馬県,2021000000,2021年,100.4,100,00040,光熱・水道,0.4000000000000057
10000,群馬県,2021000000,2021年,99.2,100,00050,家具・家事用品,-0.7999999999999972
10000,群馬県,2021000000,2021年,97.9,100,00060,被服及び履物,-2.0999999999999943
10000,群馬県,2021000000,2021年,99.3,100,00070,保健医療,-0.7000000000000028
10000,群馬県,2021000000,2021年,98.0,100,00080,交通・通信,-2.0
10000,群馬県,2021000000,2021年,79.4,100,00090,教育,-20.599999999999994
10000,群馬県,2021000000,2021年,97.1,100,00100,教養娯楽,-2.9000000000000057
10000,群馬県,2021000000,2021年,97.4,100,00110,諸雑費,-2.5999999999999943
10000,群馬県,2021000000,2021年,97.2,100,00120,(参考)家賃を除く総合,-2.799999999999997
11000,埼玉県,2013000000,2013年,101.4,100,00010,総合,1.4000000000000057
11000,埼玉県,2013000000,2013年,101.5,100,00020,食料,1.5
11000,埼玉県,2013000000,2013年,103.4,100,00030,住居,3.4000000000000057
11000,埼玉県,2013000000,2013年,96.2,100,00040,光熱・水道,-3.799999999999997
11000,埼玉県,2013000000,2013年,101.9,100,00050,家具・家事用品,1.9000000000000057
11000,埼玉県,2013000000,2013年,104.7,100,00060,被服及び履物,4.700000000000003
11000,埼玉県,2013000000,2013年,101.1,100,00070,保健医療,1.0999999999999943
11000,埼玉県,2013000000,2013年,100.0,100,00080,交通・通信,0.0
11000,埼玉県,2013000000,2013年,102.7,100,00090,教育,2.700000000000003
11000,埼玉県,2013000000,2013年,103.2,100,00100,教養娯楽,3.200000000000003
11000,埼玉県,2013000000,2013年,101.2,100,00110,諸雑費,1.2000000000000028
11000,埼玉県,2013000000,2013年,101.0,100,00120,(参考)家賃を除く総合,1.0
11000,埼玉県,2014000000,2014年,101.1,100,00010,総合,1.0999999999999943
11000,埼玉県,2014000000,2014年,101.1,100,00020,食料,1.0999999999999943
11000,埼玉県,2014000000,2014年,104.4,100,00030,住居,4.400000000000006
11000,埼玉県,2014000000,2014年,95.3,100,00040,光熱・水道,-4.700000000000003
11000,埼玉県,2014000000,2014年,100.6,100,00050,家具・家事用品,0.5999999999999943
11000,埼玉県,2014000000,2014年,102.0,100,00060,被服及び履物,2.0
11000,埼玉県,2014000000,2014年,101.4,100,00070,保健医療,1.4000000000000057
11000,埼玉県,2014000000,2014年,100.0,100,00080,交通・通信,0.0
11000,埼玉県,2014000000,2014年,103.3,100,00090,教育,3.299999999999997
11000,埼玉県,2014000000,2014年,103.4,100,00100,教養娯楽,3.4000000000000057
11000,埼玉県,2014000000,2014年,102.1,100,00110,諸雑費,2.0999999999999943
11000,埼玉県,2014000000,2014年,100.7,100,00120,(参考)家賃を除く総合,0.7000000000000028
11000,埼玉県,2015000000,2015年,101.7,100,00010,総合,1.7000000000000028
11000,埼玉県,2015000000,2015年,100.7,100,00020,食料,0.7000000000000028
11000,埼玉県,2015000000,2015年,111.5,100,00030,住居,11.5
11000,埼玉県,2015000000,2015年,94.8,100,00040,光熱・水道,-5.200000000000003
11000,埼玉県,2015000000,2015年,101.6,100,00050,家具・家事用品,1.5999999999999943
11000,埼玉県,2015000000,2015年,101.7,100,00060,被服及び履物,1.7000000000000028
11000,埼玉県,2015000000,2015年,100.5,100,00070,保健医療,0.5
11000,埼玉県,2015000000,2015年,100.8,100,00080,交通・通信,0.7999999999999972
11000,埼玉県,2015000000,2015年,103.6,100,00090,教育,3.5999999999999943
11000,埼玉県,2015000000,2015年,104.8,100,00100,教養娯楽,4.799999999999997
11000,埼玉県,2015000000,2015年,100.6,100,00110,諸雑費,0.5999999999999943
11000,埼玉県,2015000000,2015年,100.9,100,00120,(参考)家賃を除く総合,0.9000000000000057
11000,埼玉県,2016000000,2016年,101.5,100,00010,総合,1.5
11000,埼玉県,2016000000,2016年,100.9,100,00020,食料,0.9000000000000057
11000,埼玉県,2016000000,2016年,109.3,100,00030,住居,9.299999999999997
11000,埼玉県,2016000000,2016年,93.0,100,00040,光熱・水道,-7.0
11000,埼玉県,2016000000,2016年,101.8,100,00050,家具・家事用品,1.7999999999999972
11000,埼玉県,2016000000,2016年,103.1,100,00060,被服及び履物,3.0999999999999943
11000,埼玉県,2016000000,2016年,101.0,100,00070,保健医療,1.0
11000,埼玉県,2016000000,2016年,100.6,100,00080,交通・通信,0.5999999999999943
11000,埼玉県,2016000000,2016年,103.7,100,00090,教育,3.700000000000003
11000,埼玉県,2016000000,2016年,104.5,100,00100,教養娯楽,4.5
11000,埼玉県,2016000000,2016年,100.7,100,00110,諸雑費,0.7000000000000028
11000,埼玉県,2016000000,2016年,100.7,100,00120,(参考)家賃を除く総合,0.7000000000000028
11000,埼玉県,2017000000,2017年,101.2,100,00010,総合,1.2000000000000028
11000,埼玉県,2017000000,2017年,100.8,100,00020,食料,0.7999999999999972
11000,埼玉県,2017000000,2017年,109.9,100,00030,住居,9.900000000000006
11000,埼玉県,2017000000,2017年,93.1,100,00040,光熱・水道,-6.900000000000006
11000,埼玉県,2017000000,2017年,101.4,100,00050,家具・家事用品,1.4000000000000057
11000,埼玉県,2017000000,2017年,102.6,100,00060,被服及び履物,2.5999999999999943
11000,埼玉県,2017000000,2017年,100.4,100,00070,保健医療,0.4000000000000057
11000,埼玉県,2017000000,2017年,100.6,100,00080,交通・通信,0.5999999999999943
11000,埼玉県,2017000000,2017年,98.5,100,00090,教育,-1.5
11000,埼玉県,2017000000,2017年,104.6,100,00100,教養娯楽,4.599999999999994
11000,埼玉県,2017000000,2017年,101.0,100,00110,諸雑費,1.0
11000,埼玉県,2017000000,2017年,100.4,100,00120,(参考)家賃を除く総合,0.4000000000000057
11000,埼玉県,2018000000,2018年,101.1,100,00010,総合,1.0999999999999943
11000,埼玉県,2018000000,2018年,100.7,100,00020,食料,0.7000000000000028
11000,埼玉県,2018000000,2018年,108.9,100,00030,住居,8.900000000000006
11000,埼玉県,2018000000,2018年,93.8,100,00040,光熱・水道,-6.200000000000003
11000,埼玉県,2018000000,2018年,101.8,100,00050,家具・家事用品,1.7999999999999972
11000,埼玉県,2018000000,2018年,102.3,100,00060,被服及び履物,2.299999999999997
11000,埼玉県,2018000000,2018年,100.7,100,00070,保健医療,0.7000000000000028
11000,埼玉県,2018000000,2018年,100.5,100,00080,交通・通信,0.5
11000,埼玉県,2018000000,2018年,99.7,100,00090,教育,-0.29999999999999716
11000,埼玉県,2018000000,2018年,104.5,100,00100,教養娯楽,4.5
11000,埼玉県,2018000000,2018年,100.7,100,00110,諸雑費,0.7000000000000028
11000,埼玉県,2018000000,2018年,100.4,100,00120,(参考)家賃を除く総合,0.4000000000000057
11000,埼玉県,2019000000,2019年,101.0,100,00010,総合,1.0
11000,埼玉県,2019000000,2019年,100.5,100,00020,食料,0.5
11000,埼玉県,2019000000,2019年,104.8,100,00030,住居,4.799999999999997
11000,埼玉県,2019000000,2019年,94.4,100,00040,光熱・水道,-5.599999999999994
11000,埼玉県,2019000000,2019年,102.7,100,00050,家具・家事用品,2.700000000000003
11000,埼玉県,2019000000,2019年,103.8,100,00060,被服及び履物,3.799999999999997
11000,埼玉県,2019000000,2019年,100.6,100,00070,保健医療,0.5999999999999943
11000,埼玉県,2019000000,2019年,100.8,100,00080,交通・通信,0.7999999999999972
11000,埼玉県,2019000000,2019年,98.8,100,00090,教育,-1.2000000000000028
11000,埼玉県,2019000000,2019年,104.3,100,00100,教養娯楽,4.299999999999997
11000,埼玉県,2019000000,2019年,101.3,100,00110,諸雑費,1.2999999999999972
11000,埼玉県,2019000000,2019年,100.4,100,00120,(参考)家賃を除く総合,0.4000000000000057
11000,埼玉県,2020000000,2020年,100.6,100,00010,総合,0.5999999999999943
11000,埼玉県,2020000000,2020年,99.6,100,00020,食料,-0.4000000000000057
11000,埼玉県,2020000000,2020年,105.0,100,00030,住居,5.0
11000,埼玉県,2020000000,2020年,94.5,100,00040,光熱・水道,-5.5
11000,埼玉県,2020000000,2020年,102.3,100,00050,家具・家事用品,2.299999999999997
11000,埼玉県,2020000000,2020年,102.2,100,00060,被服及び履物,2.200000000000003
11000,埼玉県,2020000000,2020年,100.2,100,00070,保健医療,0.20000000000000284
11000,埼玉県,2020000000,2020年,100.9,100,00080,交通・通信,0.9000000000000057
11000,埼玉県,2020000000,2020年,96.5,100,00090,教育,-3.5
11000,埼玉県,2020000000,2020年,104.2,100,00100,教養娯楽,4.200000000000003
11000,埼玉県,2020000000,2020年,102.6,100,00110,諸雑費,2.5999999999999943
11000,埼玉県,2020000000,2020年,100.2,100,00120,(参考)家賃を除く総合,0.20000000000000284
11000,埼玉県,2021000000,2021年,100.3,100,00010,総合,0.29999999999999716
11000,埼玉県,2021000000,2021年,99.1,100,00020,食料,-0.9000000000000057
11000,埼玉県,2021000000,2021年,106.9,100,00030,住居,6.900000000000006
11000,埼玉県,2021000000,2021年,94.0,100,00040,光熱・水道,-6.0
11000,埼玉県,2021000000,2021年,102.5,100,00050,家具・家事用品,2.5
11000,埼玉県,2021000000,2021年,103.6,100,00060,被服及び履物,3.5999999999999943
11000,埼玉県,2021000000,2021年,99.9,100,00070,保健医療,-0.09999999999999432
11000,埼玉県,2021000000,2021年,100.1,100,00080,交通・通信,0.09999999999999432
11000,埼玉県,2021000000,2021年,97.8,100,00090,教育,-2.200000000000003
11000,埼玉県,2021000000,2021年,103.2,100,00100,教養娯楽,3.200000000000003
11000,埼玉県,2021000000,2021年,101.9,100,00110,諸雑費,1.9000000000000057
11000,埼玉県,2021000000,2021年,99.9,100,00120,(参考)家賃を除く総合,-0.09999999999999432
12000,千葉県,2013000000,2013年,99.4,100,00010,総合,-0.5999999999999943
12000,千葉県,2013000000,2013年,98.8,100,00020,食料,-1.2000000000000028
12000,千葉県,2013000000,2013年,101.6,100,00030,住居,1.5999999999999943
12000,千葉県,2013000000,2013年,101.3,100,00040,光熱・水道,1.2999999999999972
12000,千葉県,2013000000,2013年,99.3,100,00050,家具・家事用品,-0.7000000000000028
12000,千葉県,2013000000,2013年,93.9,100,00060,被服及び履物,-6.099999999999994
12000,千葉県,2013000000,2013年,100.9,100,00070,保健医療,0.9000000000000057
12000,千葉県,2013000000,2013年,98.9,100,00080,交通・通信,-1.0999999999999943
12000,千葉県,2013000000,2013年,97.1,100,00090,教育,-2.9000000000000057
12000,千葉県,2013000000,2013年,100.8,100,00100,教養娯楽,0.7999999999999972
12000,千葉県,2013000000,2013年,100.4,100,00110,諸雑費,0.4000000000000057
12000,千葉県,2013000000,2013年,99.0,100,00120,(参考)家賃を除く総合,-1.0
12000,千葉県,2014000000,2014年,99.6,100,00010,総合,-0.4000000000000057
12000,千葉県,2014000000,2014年,99.2,100,00020,食料,-0.7999999999999972
12000,千葉県,2014000000,2014年,99.9,100,00030,住居,-0.09999999999999432
12000,千葉県,2014000000,2014年,102.4,100,00040,光熱・水道,2.4000000000000057
12000,千葉県,2014000000,2014年,99.9,100,00050,家具・家事用品,-0.09999999999999432
12000,千葉県,2014000000,2014年,94.6,100,00060,被服及び履物,-5.400000000000006
12000,千葉県,2014000000,2014年,100.2,100,00070,保健医療,0.20000000000000284
12000,千葉県,2014000000,2014年,99.2,100,00080,交通・通信,-0.7999999999999972
12000,千葉県,2014000000,2014年,100.1,100,00090,教育,0.09999999999999432
12000,千葉県,2014000000,2014年,100.2,100,00100,教養娯楽,0.20000000000000284
12000,千葉県,2014000000,2014年,100.9,100,00110,諸雑費,0.9000000000000057
12000,千葉県,2014000000,2014年,99.3,100,00120,(参考)家賃を除く総合,-0.7000000000000028
12000,千葉県,2015000000,2015年,99.8,100,00010,総合,-0.20000000000000284
12000,千葉県,2015000000,2015年,99.9,100,00020,食料,-0.09999999999999432
12000,千葉県,2015000000,2015年,99.0,100,00030,住居,-1.0
12000,千葉県,2015000000,2015年,101.9,100,00040,光熱・水道,1.9000000000000057
12000,千葉県,2015000000,2015年,100.4,100,00050,家具・家事用品,0.4000000000000057
12000,千葉県,2015000000,2015年,93.4,100,00060,被服及び履物,-6.599999999999994
12000,千葉県,2015000000,2015年,101.1,100,00070,保健医療,1.0999999999999943
